"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL2159353";"";"None";"605.59";"2";"7.35";"15i";"COc1ccc2cc(-c3cc(-c4cc(C(F)(F)F)ccc4F)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"13.85";"0.26";"1.04";"8.98";"0";"CHEMBL2160605";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells after 3 hrs by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2159329";"";"None";"574.46";"2";"6.94";"9e";"COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3Cc3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"15.6";"nM";"7.81";"";"";"UO_0000065";"13.59";"0.27";"0.87";"8.35";"0";"CHEMBL2160605";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells after 3 hrs by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2112909";"";"None";"470.98";"0";"4.82";"19";"O=C(N/N=C/c1ccc(CS(=O)(=O)C2CCCC2)c2ccccc12)c1ccc(O)c(Cl)c1";"IC50";"'='";"221.0";"nM";"6.66";"";"";"UO_0000065";"14.13";"0.28";"1.84";"6.95";"0";"CHEMBL684126";"In vitro binding affinity for recombinant human glucagon receptor (hGGR) in BHK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135694";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL1933349";"MK-0893";"2.0";"588.49";"2";"7.50";"9m, MK0893";"COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"6.6";"nM";"8.18";"";"";"UO_0000065";"13.90";"0.27";"0.68";"8.75";"0";"CHEMBL2160605";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells after 3 hrs by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2159331";"";"None";"628.43";"2";"7.83";"9g";"O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc3cc(OC(F)(F)F)ccc3c2)cc1";"IC50";"'='";"30.2";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2160604";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2159338";"";"None";"642.46";"2";"8.39";"9q";"C[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(OC(F)(F)F)ccc2c1";"IC50";"'='";"32.6";"nM";"7.49";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2160604";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2159340";"";"None";"592.91";"2";"8.14";"9s";"C[C@@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(Cl)ccc2c1";"IC50";"'='";"12.5";"nM";"7.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2160604";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2159343";"";"None";"602.52";"2";"7.89";"9v";"CCOc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"23.6";"nM";"7.63";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2160604";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2381828";"";"None";"475.47";"1";"5.02";"24";"CCCC(Oc1ccc(-n2cnc(C(F)(F)F)c2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Kb";"'='";"22000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2382750";"Antagonist activity at human glucagon receptor assessed as inhibition of glucagon-induced cAMP production by cell based assay in presence of 4% bovine serum albumin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381850";"";"None";"489.49";"1";"5.32";"47";"CCCC(Oc1ccc(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"13.69";"0.26";"1.38";"7.17";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381825";"";"None";"457.53";"1";"5.15";"44";"CCCC(Oc1ccc(-n2cc3ccccc3n2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"14.29";"0.26";"1.39";"7.00";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL454246";"REDIOCIDE A";"None";"794.93";"2";"3.04";"1";"CC(C)CC(=O)O[C@H]1/C=C/C=C/C(=O)O[C@H]2[C@@H](C)C[C@@H]3[C@]2(O)[C@H](O)[C@@]2(CO)O[C@H]2[C@H]2[C@H]4OC5(c6ccccc6)O[C@@H]([C@@H](C)[C@@]23O5)[C@@]4(O)[C@](C)(O)C[C@H]2CC[C@H]1[C@H]2C";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL2175769";"Induction of GCGR desensitization expressed in HEK293 cells assessed as reduction in glucagon-induced calcium influx at 1 uM incubated for 30 mins prior to glucagon-induction by Fluo-4-AM based fluorimetry";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169797";"1";"Scientific Literature";"J Nat Prod";"2012";"CHEMBL3307715";"";"";""
"CHEMBL160550";"";"None";"330.82";"1";"6.06";"23";"Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1";"IC50";"'='";"210.38";"nM";"6.68";"";"";"UO_0000065";"20.18";"0.38";"0.62";"23.28";"0";"CHEMBL2437506";"Antagonist activity at human glucagon receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434841";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";""
"CHEMBL157226";"";"None";"521.92";"2";"5.01";"25";"COc1cc(OCCNCc2ccc(C(F)(F)F)cc2)ccc1/C=N/NC(=O)c1ccc(O)c(Cl)c1";"IC50";"'='";"133.0";"nM";"6.88";"";"";"UO_0000065";"13.17";"0.26";"1.87";"7.46";"0";"CHEMBL684126";"In vitro binding affinity for recombinant human glucagon receptor (hGGR) in BHK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135694";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL197754";"";"None";"603.64";"2";"6.12";"16";"CC(C)(C)C1CCC2(CC1)CC(=O)N(c1ccc(OC(F)(F)F)cc1)C(=O)N2Cc1ccc(C(=O)NCCC(=O)O)cc1";"IC50";"'='";"1691.0";"nM";"5.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880242";"Antagonist activity against human glucagon receptor expressed in CHO cell membranes using [125I]glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL1933349";"MK-0893";"2.0";"588.49";"2";"7.50";"1, MK-0893";"COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"Kb";"'='";"270.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2382750";"Antagonist activity at human glucagon receptor assessed as inhibition of glucagon-induced cAMP production by cell based assay in presence of 4% bovine serum albumin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381842";"";"None";"432.48";"0";"3.87";"39";"CCCC(Oc1ccc(-n2cc(C#N)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Kb";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2382750";"Antagonist activity at human glucagon receptor assessed as inhibition of glucagon-induced cAMP production by cell based assay in presence of 4% bovine serum albumin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381826";"";"None";"475.47";"0";"4.44";"21";"CCCC(Nc1ccc(-n2cc(C(F)(F)F)cn2)cn1)c1ccc(C(=O)NCCC(=O)O)cc1";"Kb";"'='";"4100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2382750";"Antagonist activity at human glucagon receptor assessed as inhibition of glucagon-induced cAMP production by cell based assay in presence of 4% bovine serum albumin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381822";"";"None";"475.47";"0";"4.44";"20";"CCCC(Nc1ccc(-n2cc(C(F)(F)F)cn2)nc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Kb";"'='";"1300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2382750";"Antagonist activity at human glucagon receptor assessed as inhibition of glucagon-induced cAMP production by cell based assay in presence of 4% bovine serum albumin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381845";"";"None";"489.49";"1";"5.32";"42";"CCCC(Oc1ccc(-n2cc(C(F)(F)F)c(C)n2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"12.17";"0.23";"0.64";"6.38";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381834";"";"None";"489.49";"1";"5.26";"31";"CC(C)(C)C(Oc1ccc(-n2cc(C(F)(F)F)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"13.83";"0.26";"1.51";"7.24";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3823106";"";"None";"3403.76";"None";"None";"22";"CCCCC(NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3824484";"Agonist activity at human GCGR expressed in HEK293 cells after 5 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3822442";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3823671";"";"None";"3389.78";"None";"None";"31";"CCCCC(NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@H](CCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3824484";"Agonist activity at human GCGR expressed in HEK293 cells after 5 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3822442";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";"";"";""
"CHEMBL1933358";"";"None";"437.50";"0";"4.01";"38";"CCCC(Oc1cnn(-c2cccc(OC)c2)c1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"2160.0";"nM";"5.67";"";"";"UO_0000065";"12.95";"0.24";"1.66";"5.52";"0";"CHEMBL1937445";"Displacement of [125I]Glucagon-Cex from human GCGR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1933020";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL158477";"";"None";"360.84";"1";"6.07";"29";"COc1cccc(-c2cc(-c3ccc(Cl)cc3)[nH]c2-c2ccncc2)c1";"IC50";"'='";"420.73";"nM";"6.38";"";"";"UO_0000065";"17.67";"0.33";"0.31";"16.82";"0";"CHEMBL2437506";"Antagonist activity at human glucagon receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434841";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";""
"CHEMBL2381836";"";"None";"473.45";"0";"4.63";"33";"O=C(O)CCNC(=O)c1ccc(C(Oc2ccc(-n3cc(C(F)(F)F)cn3)cc2)C2CC2)cc1";"Kb";"'='";"15000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2382750";"Antagonist activity at human glucagon receptor assessed as inhibition of glucagon-induced cAMP production by cell based assay in presence of 4% bovine serum albumin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381846";"";"None";"461.56";"0";"4.88";"43";"CCCC(Oc1ccc(-n2cc3c(n2)CCCC3)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"690.0";"nM";"6.16";"";"";"UO_0000065";"13.35";"0.25";"1.28";"6.59";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381842";"";"None";"432.48";"0";"3.87";"39";"CCCC(Oc1ccc(-n2cc(C#N)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"12.46";"0.23";"1.52";"4.60";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381841";"";"None";"407.47";"0";"4.00";"38";"CCCC(Oc1ccc(-n2cccn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"13.22";"0.25";"1.39";"5.76";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381840";"";"None";"425.46";"0";"4.14";"37";"CCCC(Oc1ccc(-n2cc(F)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"13.56";"0.25";"1.63";"6.17";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381832";"";"None";"489.49";"1";"5.26";"29";"CC(C)CC(Oc1ccc(-n2cc(C(F)(F)F)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"549.0";"nM";"6.26";"";"";"UO_0000065";"12.79";"0.24";"1.00";"6.70";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2381820";"";"None";"474.48";"1";"5.05";"18";"CCCC(Nc1ccc(-n2cnc(C(F)(F)F)c2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"680.0";"nM";"6.17";"";"";"UO_0000065";"13.00";"0.25";"1.12";"6.41";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3823589";"";"None";"3403.76";"None";"None";"21";"CCCCC(NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3824484";"Agonist activity at human GCGR expressed in HEK293 cells after 5 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3822442";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";"";"";""
