"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3981836";"";"None";"468.96";"0";"3.10";"II-10";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(Cl)c(OCC(=O)O)c3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL439559";"";"None";"511.05";"2";"5.39";"4a";"Cc1ccc(S(=O)(=O)N(Cc2nnc(Cc3ccc(N(C)C)cc3)o2)c2cccc(Cl)c2C)cc1";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896727";"Antagonist activity at human recombinant EP1 receptor expressed in CHO cells assessed as inhibition of PGE2-induced calcium mobilization by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149562";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL403892";"";"None";"370.84";"0";"4.70";"12f";"CC(C)Cc1cn(Cc2nc(C(=O)[O-])cs2)c2cc(Cl)ccc12.[Na+]";"IC50";"'='";"6.31";"nM";"8.20";"";"";"UO_0000065";"23.51";"0.49";"3.50";"14.88";"0";"CHEMBL931249";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL403407";"";"None";"339.75";"0";"4.77";"12c";"CC(C)Cc1cn(-c2ccc(C(=O)[O-])o2)c2cc(Cl)ccc12.[Na+]";"IC50";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"23.92";"0.47";"2.83";"13.73";"0";"CHEMBL931249";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL256336";"";"None";"382.73";"0";"4.54";"10h";"O=C([O-])c1csc(-n2cc(CC(F)(F)F)c3ccc(Cl)cc32)n1.[Na+]";"IC50";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"18.30";"0.39";"2.06";"11.97";"0";"CHEMBL931249";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL1084047";"";"None";"446.93";"1";"5.84";"6b";"Cc1cc2cccc(C(=O)N[C@@H](C)c3ccc(C(=O)O)cc3)c2n1Cc1cccc(Cl)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1120634";"Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in HEK293-EBNA cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3833702";"";"";""
"CHEMBL256736";"";"None";"446.94";"0";"4.80";"6l";"Cc1cc(C(=O)NCc2ccncc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1";"IC50";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"15.89";"0.30";"2.30";"10.28";"0";"CHEMBL937605";"Displacement of [3H]PGE2 from human PGE2-EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL601299";"";"None";"454.76";"1";"5.93";"40";"O=C(O)c1ccc(CNC(=O)c2c(Cl)sc(Cl)c2Cc2cccc(Cl)c2)cc1";"Ki";"'>'";"628.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1072474";"Displacement of [3H]PGE2 from human EP1 receptor expressed in HEK293-EBNA cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157608";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3833702";"";"";""
"CHEMBL3092137";"";"None";"363.40";"0";"3.46";"5";"Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1cncnc1";"Inhibition";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3095768";"Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect at 1 uM by reporter gene assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091274";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL4092846";"";"None";"383.35";"0";"4.39";"11a";"O=C(O)c1ccc(CNC(=O)c2cc(F)ccc2Oc2ccc(F)cc2)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997115";"Antagonist activity at human EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";""
"CHEMBL3092154";"";"None";"473.30";"0";"4.97";"22";"O=C(O)c1csc(-n2nc(-c3ccccc3)c(I)c2-c2ccccc2)n1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"14.55";"0.36";"1.92";"10.13";"0";"CHEMBL3095969";"Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091274";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3092147";"";"None";"375.45";"0";"4.98";"15";"Cc1sc(-n2nc(-c3ccccc3)c(C)c2-c2ccccc2)nc1C(=O)O";"IC50";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"17.26";"0.33";"1.50";"9.53";"0";"CHEMBL3095969";"Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091274";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3920796";"";"None";"386.53";"1";"5.56";"Table 2, R170C1; Table 2, R189C1";"CCCCCC(O)c1ccc([C@H]2CCC(=O)[C@@H]2C/C=C\CCCC(=O)O)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3973347";"";"None";"413.56";"1";"5.11";"Table 2, R193C1";"CCCCCC(O)c1ccc([C@@H]2[C@@H](C/C=C\CCCC(=O)O)[C@H](C#N)C[C@H]2O)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3968751";"";"None";"394.94";"0";"4.56";"Table 1, R69C1";"O=C(O)CCCCCC[C@@H]1[C@@H](c2ccc(C3(O)CCC3)cc2)[C@H](O)C[C@H]1Cl";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3959769";"";"None";"427.57";"1";"5.35";"Table 1, R101C1; Table 1, R129C1";"CCCCCC(O)c1ccc(N2C(=O)CC[C@@H]2/C=C/Cc2ccc(C(=O)O)s2)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3905338";"";"None";"477.54";"0";"1.55";"II-81";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(C(N)=O)c(OCC(=O)O)c3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881218";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3905338";"";"None";"477.54";"0";"1.55";"II-81";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(C(N)=O)c(OCC(=O)O)c3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3969800";"";"None";"491.57";"0";"1.81";"II-82";"CNC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)cc1OCC(=O)O";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL461390";"";"None";"520.92";"2";"5.56";"8f";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c2c(Oc3ccc(F)c(Cl)c3)cccc21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL960843";"Displacement of radioligand from EP1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL2386077";"";"None";"386.81";"0";"3.72";"24";"O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc(Cl)c1)CC2";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388934";"Antagonist activity at human prostanoid EP1 receptor expressed in CHOK1 cells assessed as inhibition of PGE2-induced calcium flux after 60 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2385906";"";"None";"334.38";"0";"2.92";"5";"O=C(O)Cn1c2c(c3ccccc31)CN(C(=O)c1ccccc1)CC2";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388934";"Antagonist activity at human prostanoid EP1 receptor expressed in CHOK1 cells assessed as inhibition of PGE2-induced calcium flux after 60 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";""
"CHEMBL412070";"";"None";"463.91";"0";"4.42";"26";"CS(=O)(=O)c1cc(F)cc2c1c(C(=O)c1ccc(Cl)cc1)c1n2CCC[C@@H]1CC(=O)O";"Ki";"'='";"142.0";"nM";"6.85";"";"";"UO_0000065";"14.76";"0.30";"2.43";"7.33";"0";"CHEMBL931425";"Binding affinity to EP1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144743";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL2442490";"";"None";"355.30";"0";"3.42";"7";"O=C(O)c1csc(-n2nc(-c3ccccc3O)cc2C(F)(F)F)n1";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2443708";"Antagonist activity at human EP1 receptor by intracellular Ca2+ release assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440026";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL1479261";"";"None";"339.30";"0";"3.71";"3";"O=C(O)c1csc(-n2nc(-c3ccccc3)cc2C(F)(F)F)n1";"IC50";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"19.14";"0.39";"2.78";"9.55";"0";"CHEMBL2443717";"Antagonist activity at human EP1 receptor by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440026";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3966776";"";"None";"435.50";"0";"1.84";"II-11";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3cccc(OCC(=O)O)n3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3928578";"";"None";"482.99";"0";"3.49";"II-29";"CC[C@@H](C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(Cl)c(OCC(=O)O)c3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL3973247";"";"None";"513.41";"1";"3.21";"II-33";"CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(Br)c(OCC(=O)O)c3)CC2)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881219";"Agonist activity at human EP1 receptor expressed in HEK293 cells assessed as increase in cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880428";"38";"Patent Bioactivity Data";"";"2012";"CHEMBL3307715";"";"";""
"CHEMBL35715";"";"None";"422.56";"0";"3.55";"28";"COc1cccc(CC[C@H](O)CC[C@@H]2[C@@H](CCCCCCC(=O)O)[C@@H](O)C[C@H]2O)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768755";"Compound was evaluated for its ability to displace [3H]PGE-2 from human Prostaglandin E receptor EP1 isolated from CHO-KI cells (% of control ligand, 17-phi-PGE2=80%)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-KI";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";""
"CHEMBL258184";"";"None";"423.24";"0";"4.28";"1";"Cc1cc(C(=O)[O-])nn1Cc1cc(Br)ccc1OCc1ccccc1.[Na+]";"IC50";"'='";"6.31";"nM";"8.20";"";"";"UO_0000065";"20.44";"0.45";"3.92";"12.74";"0";"CHEMBL931249";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL255669";"";"None";"287.72";"0";"3.58";"12j";"CC(C)Cc1cn(CC(=O)[O-])c2cc(Cl)ccc12.[Na+]";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL931249";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL1372836";"";"None";"491.60";"0";"3.57";"SID17503974";"CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1";"Kb";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3294259";"Antagonist activity at EP1 receptor (unknown origin) by functional cAMP assay";"F";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286161";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";""
"CHEMBL208260";"";"None";"389.83";"1";"5.52";"1";"O=C(O)CC1CCCc2c1n(Cc1ccc(Cl)cc1)c1c(F)cc(F)cc21";"Ki";"'>'";"7000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871221";"Binding affinity to EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148660";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL195456";"";"None";"463.49";"0";"3.84";"21";"O=C(O)COc1cccc2c1CC[C@](O)(COC(=O)N(c1ccccc1)c1ccccc1)[C@@H]2O";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL827198";"Displacement of [3H]PGE-2 from human Prostanoid EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139629";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL428367";"";"None";"595.44";"2";"7.29";"3o";"Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2F)n1-c1cc(C(=O)O)cc(N2CCCCC2=O)c1";"IC50";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"14.95";"0.31";"1.61";"12.40";"0";"CHEMBL890027";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL234727";"";"None";"508.50";"2";"6.71";"3k";"CC(=O)Nc1cc(C(=O)O)cc(-n2c(C)ccc2-c2cc(C(F)(F)F)ccc2OCc2ccccc2)c1";"IC50";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"17.50";"0.33";"2.19";"11.05";"0";"CHEMBL890027";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL390038";"";"None";"602.38";"2";"6.57";"3j";"CC(=O)Nc1cc(C(=O)O)cc(-n2c(C)ccc2-c2cc(I)ccc2OCc2ccc(F)cc2F)c1";"IC50";"'='";"1.585";"nM";"8.80";"";"";"UO_0000065";"14.61";"0.33";"2.23";"10.92";"0";"CHEMBL890027";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL234518";"";"None";"474.94";"1";"6.34";"3e";"CC(=O)Nc1cc(C(=O)O)cc(-n2c(C)ccc2-c2cc(Cl)ccc2OCc2ccccc2)c1";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"18.32";"0.35";"2.36";"10.80";"0";"CHEMBL890027";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL234301";"";"None";"432.91";"1";"5.97";"3a";"Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cc(N)cc(C(=O)O)c1";"IC50";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"19.40";"0.37";"2.43";"10.84";"0";"CHEMBL890027";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL234722";"";"None";"496.79";"1";"7.15";"2c";"Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cc(Br)cc(C(=O)O)c1";"IC50";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"16.71";"0.37";"1.15";"16.13";"0";"CHEMBL890027";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
